Cat�gorie;Article;D�signation 1;Unit� stock;Unit� vente;Coef UV-US;Saisie coeff vente;Unit� achat;Coef UA-US;Conditionnement;Coef UC-US;Saisie coeff autoris;Code comptable;Niveau taxe;Famille statistique;Famille statistique;Famille statistique;Gestion stock;Fournisseur;Article fournisseur;D�signation fourn
PDR;PDR00505;BOULON 18X380 AR MAN 6X4 8X4;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR09;P0901;P3001;2;FRL00054;PDR00505;BOULON 18X380 AR MAN 6X4 8X4
PDR;PDR00506;FILTRE A GASOIL FFS2922;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR04;P0401;P3006;2;FRL00054;PDR00506;FILTRE A GASOIL FFS2922
PDR;PDR00507;FILTRE A HUILE 8981650710;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR04;P0401;P3006;2;FRL00054;PDR00507;FILTRE A HUILE 8981650710
PDR;PDR00508;FILTRE A AIR 8981402260;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR04;P0401;P3006;2;FRL00054;PDR00508;FILTRE A AIR 8981402260
PDR;PDR00509;NECESSAIRE EMB SUP 1878303701;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0603;P3001;2;FRL00054;PDR00509;NECESSAIRE EMB SUP 1878303701
PDR;PDR00510;CROISIL CARDANT MAN 022017;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0601;P3001;2;FRL00054;PDR00510;CROISIL CARDANT MAN 022017
PDR;PDR00510;CROISIL CARDANT MAN 022017;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0601;P3001;2;FRL00088;2790.69;CROISILLON CARDAN 57.1X152
PDR;PDR00511;POULIE TENDEUR VW GOLF IV SKF;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0603;P3006;2;FRL00054;PDR00511;POULIE TENDEUR VW GOLF IV SKF
PDR;PDR00512;COLLE REINZ 1414;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR05;P0504;;2;FRL00054;PDR00512;COLLE REINZ 1414
PDR;PDR00512;COLLE REINZ 1414;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR05;P0504;;2;FRL00227;PDR00512;COLLE REINZ
PDR;PDR00512;COLLE REINZ 1414;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR05;P0504;;2;FRL00348;PDR00512;COLLE REINZ
PDR;PDR00513;GOUJON MAN 22X23X110;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR09;P0901;P3001;2;FRL00036;PDR00513;GOUJON MAN 22X23X110
PDR;PDR00513;GOUJON MAN 22X23X110;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR09;P0901;P3001;2;FRL00054;PDR00513;GOUJON MAN 22X23X110
PDR;PDR00513;GOUJON MAN 22X23X110;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR09;P0901;P3001;2;FRL00065;428080;GOUJON MAN AR 22X23X110
PDR;PDR00514;ECROU DE GOUJON MAN 32/30;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR09;P0901;P3001;2;FRL00054;PDR00514;ECROU DE GOUJON MAN 32/30
PDR;PDR00515;PLAQUETTE FREIN 05P1630;UN;;0;1;UN;1;;0;0;PDR;A146;PDR06;P0601;P3010;2;FRL00054;PDR00515;PLAQUETTE FREIN 05P1630
PDR;PDR00516;ANTI FUITE RADIATEUR MG75;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0603;;2;FRL00054;MG75;ANTI FUITE RADIATEUR MG75
PDR;PDR00517;COLLE 2PS EPOXY;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0602;;2;FRL00054;PDR00517;COLLE 2PS EPOXY
PDR;PDR00517;COLLE 2PS EPOXY;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR06;P0602;;2;FRL00227;PDR00517;COLLE EPOXY 2P
PDR;PDR00518;FILTRE A HUILE WL7254;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR04;P0401;P3010;2;FRL00054;PDR00518;FILTRE A HUILE WL7254
PDR;PDR00519;FILTRE A GASOIL COMPLET FCS921;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR04;P0401;P3010;2;FRL00054;PDR00519;FILTRE A GASOIL COMPLET FCS921
PDR;PDR00520;SAC CHIFON;UN;;0;1;UN;1;;0;0;CONS;A146;PDR02;P0202;;2;FRL00054;PDR00520;SAC CHIFON
PDR;PDR00520;SAC CHIFON;UN;;0;1;UN;1;;0;0;CONS;A146;PDR02;P0202;;2;FRL00227;PDR00520;SAC CHIFON
PDR;PDR00521;MASSETTE 1KG;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR07;P0701;;2;FRL00033;PDR00521;MASSETTE 1KG
PDR;PDR00522;MASSETTE 1,5KG;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR07;P0701;;2;FRL00033;PDR00522;MASSETTE 1,5KG
PDR;PDR00523;MASSETTE 2KG;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR07;P0701;;2;FRL00033;PDR00523;MASSETTE 2KG
PDR;PDR00524;DILUANT 5L;UN;;0;1;UN;1;;0;0;PDR;A146;PDR05;P0504;;2;FRL00033;PDR00524;DILUANT 5L
PDR;PDR00524;DILUANT 5L;UN;;0;1;UN;1;;0;0;PDR;A146;PDR05;P0504;;2;FRL00227;PDR00524;DILUANT 5L
PDR;PDR00525;CADNAT  66;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0903;;2;FRL00033;PDR00525;CADNAT PICASSO 66
PDR;PDR00525;CADNAT  66;UN;;0;1;UN;1;;0;0;PDR;A146;PDR09;P0903;;2;FRL00054;STD;SERRURE
PDR;PDR00526;TETE DE ROBINET 1/2;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00033;PDR00526;TETE DE ROBINET 1/2
PDR;PDR00527;GRATOIR INGCO 4;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR02;P0202;;2;FRL00033;PDR00527;GRATOIR INGCO 4
PDR;PDR00527;GRATOIR INGCO 4;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR02;P0202;;2;FRL00052;PDR00527;GRATOIR
PDR;PDR00528;GRATOIR INGCO 80;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR02;P0202;;2;FRL00033;PDR00528;GRATOIR INGCO 80
PDR;PDR00529;MANCHE DE BROSSE;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR02;P0202;;2;FRL00033;PDR00529;MANCHE DE BROSSE
PDR;PDR00529;MANCHE DE BROSSE;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR02;P0202;;2;FRL00227;PDR00529;MANCHE DE BROSSE
PDR;PDR00530;MESURE 3M DECAMETRE;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR07;P0702;;2;FRL00033;PDR00530;MESURE 3M MATICA
PDR;PDR00530;MESURE 3M DECAMETRE;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR07;P0702;;2;FRL00227;PDR00530;DECAMETRE 3M
PDR;PDR00531;MESURE 7.5M DECAMETRE;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR07;P0702;;2;FRL00033;PDR00531;MESURE 7.5M
PDR;PDR00531;MESURE 7.5M DECAMETRE;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR07;P0702;;2;FRL00227;PDR00531;MESURE 7.5M
PDR;PDR00532;ROULETTE 10M;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR07;;;2;FRL00033;PDR00532;ROULETTE 10M
PDR;PDR00533;CABLE SOUPLE 4X1,5 ;M;;0;1;M;1;;0;0;PDRN;A146;PDR03;P0301;;2;FRL00033;PDR00533;CABLE SOUPLE 4X1,5 INGELEC
PDR;PDR00533;CABLE SOUPLE 4X1,5 ;M;;0;1;M;1;;0;0;PDRN;A146;PDR03;P0301;;2;FRL00198;14410655;CABLE SOUPLE 4X1,5 NEXANS
PDR;PDR00534;CABLE SOUPLE 3X2.5 ;M;;0;1;M;1;;0;0;PDRN;A146;PDR03;P0301;;2;FRL00033;PDR00534;CABLE SOUPLE 3X2,5 INGELEC
PDR;PDR00535;CABLE SOUPLE 4X4 INGELEC;M;;0;1;M;1;;0;0;PDRN;A146;PDR03;P0301;;2;FRL00033;PDR00535;CABLE SOUPLE 4X4 INGELEC
PDR;PDR00536;RALANGE 50M INGELEC;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;P0301;;2;FRL00033;PDR00536;RALANGE 50M INGELEC
PDR;PDR00537;CEINTURE POID LORD 5MX5T;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR07;;;2;FRL00033;PDR00537;CEINTURE POID LORD 5MX5T
PDR;PDR00538;CEINTURE POID LORD 10MX5T;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR07;;;2;FRL00033;PDR00538;CEINTURE POID LORD 10MX5T
PDR;PDR00539;CEINTURE POID LORD 4MX4T;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR07;;;2;FRL00033;PDR00539;CEINTURE POID LORD 4MX4T
PDR;PDR00540;TUYAU GONFLEUR;M;;0;1;M;1;;0;0;PDRN;A146;PDR10;;;2;FRL00033;PDR00540;TUYAU GONFLEUR
PDR;PDR00541;TUYAU COMRESSEUR;M;;0;1;M;1;;0;0;PDRN;A146;PDR10;;;2;FRL00033;PDR00541;TUYAU COMRESSEUR
PDR;PDR00542;COLLIER A GAZ 10-16;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR09;P0901;;2;FRL00033;PDR00542;COLLIER A GAZ 10-16
PDR;PDR00543;TUYAU PVC D 200 ORANGE ;M;;0;1;M;1;;0;0;PDR;A146;PDR10;P1002;;2;FRL00033;PDR00543;PVC D 200 ORANGE 
PDR;PDR00544;TUYAU PVC D 160 ORANGE 10BARS;M;;0;1;M;1;;0;0;PDRN;A146;PDR10;P1002;;2;FRL00033;PDR00544;PVC D 160 ORANGE 10BARS
PDR;PDR00545;TUYAU D'AROSSAGE DIA 19;M;;0;1;M;1;;0;0;PDRN;A146;PDR10;;;2;FRL00033;PDR00545;TUYAU D'AROSSAGE DIA 19
PDR;PDR00546;SAVON BELDI KG;KG;;0;1;KG;1;;0;0;PDRN;A146;PDR02;P0202;;2;FRL00033;PDR00546;SAVON NOIR KG
PDR;PDR00546;SAVON BELDI KG;KG;;0;1;KG;1;;0;0;PDRN;A146;PDR02;P0202;;2;FRL00227;PDR00546;SAVON
PDR;PDR00547;TOILETTE ANGLAIS COMPLET;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00033;PDR00547;TOILETTE ANGLAIS COMPLET
PDR;PDR00548;SIEGE A LA TURQUE ;UN;;0;1;UN;1;;0;0;PDR;A146;PDR10;P1003;;2;FRL00033;PDR00548;SIEGE A LA TURQUE JACOB
PDR;PDR00548;SIEGE A LA TURQUE ;UN;;0;1;UN;1;;0;0;PDR;A146;PDR10;P1003;;2;FRL00227;PDR00548;SIEGE A LA TURQUE
PDR;PDR00549;RALANGE 3S 2P+T;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;P0302;;2;FRL00033;PDR00549;RALANGE 3S 2P+T
PDR;PDR00550;RALANGE 4S 2P+T;UN;;0;1;UN;1;;0;0;PDR;A146;PDR03;P0302;;2;FRL00033;PDR00550;RALANGE 4S 2P+T
PDR;PDR00551;ROBINET FLOTEUR 3/4 DB;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00551;ROBINET FLOTEUR 3/4 DB
PDR;PDR00552;VANNE A BILLE A GAZ 1P1/4 NTM;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00552;VANNE A BILLE A GAZ 1P1/4 NTM
PDR;PDR00553;TE EGAL PPR BLEU NIRON DIA 40;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00553;TE EGAL PPR BLEU NIRON DIA 40
PDR;PDR00554;RACCORD M PPR NIRON D 40X1P1/4 NRFM;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00554;RACCORD M PPR NIRON D 40X1P1/4 NRFM
PDR;PDR00555;RACCORD UNION 341 1P1/4;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00555;RACCORD UNION 341 1P1/4
PDR;PDR00556;ML TUBE PPR D 40 NIRON PN 20;M;;0;1;M;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00556;ML TUBE PPR D 40 NIRON PN 20
PDR;PDR00557;COLLIER GALVANISE A JOINT DIA 42;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00557;COLLIER GALVANISE A JOINT DIA 42
PDR;PDR00558;COUDE 1/4 40 PPR NIRON;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00558;COUDE 1/4 40 PPR NIRON
PDR;PDR00559;COUDE 1/8 40 PPR NIRON;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00559;COUDE 1/8 40 PPR NIRON
PDR;PDR00560;COUDE MF 1/2;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00560;COUDE MF 1/2
PDR;PDR00561;VANNE PVC 50 DOUBLE CORPS;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00561;VANNE PVC 50 DOUBLE CORPS
PDR;PDR00562;SIPHONE 32 CREAPLAST;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00562;SIPHONE 32 CREAPLAST
PDR;PDR00563;SIPHONE 40 GM ;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;P1003;;2;FRL00033;SIPHONE 40 GM;SIPHONE 40 GM
PDR;PDR00563;SIPHONE 40 GM ;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;P1003;;2;FRL00152;SIPHONE 40 GM;SIPHONE 40 GM CREAPLAST
PDR;PDR00564;BOUCHON 32 AC PR;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00564;BOUCHON 32 AC PR
PDR;PDR00565;TE EGAL 25 PEHD;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00565;TE EGAL 25 PEHD
PDR;PDR00566;MANCHON EGAL 25 PEHD PM;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00566;MANCHON EGAL 25 PEHD PM
PDR;PDR00567;TUYAU 25 PEHD 16 BAR SPLAST;M;;0;1;M;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00567;TUYAU 25 PEHD 16 BAR SPLAST
PDR;PDR00568;TE FEMELLE 32X1P;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00568;TE FEMELLE 32X1P
PDR;PDR00569;REDUCTION MF 1PX3/4 PEHD;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00569;REDUCTION MF 1PX3/4 PEHD
PDR;PDR00570;RACCORD MALE 25X3/4 PEHD;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00570;RACCORD MALE 25X3/4 PEHD
PDR;PDR00571;COUDE FEMELLE 75X2P1/2 PEHD;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00571;COUDE FEMELLE 75X2P1/2 PEHD
PDR;PDR00572;TE EGAL 75X75X75 PEHD IRRITEC;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00572;TE EGAL 75X75X75 PEHD IRRITEC
PDR;PDR00573;COUDE EGAL 75X75 PEHD ALFA;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00573;COUDE EGAL 75X75 PEHD ALFA
PDR;PDR00574;PRESOSTAT PM 5 ITALECNECA;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00574;PRESOSTAT PM 5 ITALECNECA
PDR;PDR00575;BOUCHON GLAV 1P;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00575;BOUCHON GLAV 1P
PDR;PDR00576;REDUCTION GALV 2PX1P;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00576;REDUCTION GALV 2PX1P
PDR;PDR00577;REDUCTION  2P1/2X2P;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00077;PDR00577;REDUCTION 2P1/2X2P
PDR;PDR00577;REDUCTION  2P1/2X2P;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00577;REDUCTION 2P1/2X2P
PDR;PDR00578;COLLIER PRISE EN CHARGE UNIDELTA 75X1P;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00578;COLLIER PRISE EN CHARGE UNIDELTA 75X1P
PDR;PDR00579;REDUCTION GLAV 2X1P1/2;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00579;REDUCTION GLAV 2X1P1/2
PDR;PDR00580;COLLIER A JOINT 75 SM;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR09;P0901;;2;FRL00152;PDR00580;COLLIER A JOINT 75 SM
PDR;PDR00581;MAMELON 2P GALV;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00581;MAMELON 2P GALV
PDR;PDR00582;ELECTROVANNE 2P 24V HUNTER;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00582;ELECTROVANNE 2P 24V HUNTER
PDR;PDR00583;COLLIER PRISE EN CHARGE UNIDELTA 75X1/2;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00583;COLLIER PRISE EN CHARGE UNIDELTA 75X1/2
PDR;PDR00584;COLLIER A JOINT 110 SM;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR09;P0901;;2;FRL00077;PDR00584;COLLIER A JOINT 110 SM
PDR;PDR00584;COLLIER A JOINT 110 SM;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR09;P0901;;2;FRL00152;PDR00584;COLLIER A JOINT 110 SM
PDR;PDR00585;COUDE 90 HP 110 ;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;P1002;;2;FRL00033;PDR00585;COUDE 90 HP 110
PDR;PDR00585;COUDE 90 HP 110 ;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;P1002;;2;FRL00077;PDR00585;COUDE 90 HP 110 PLIMAT
PDR;PDR00585;COUDE 90 HP 110 ;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;P1002;;2;FRL00152;PDR00585;COUDE 90 HP 110 PLIMAT
PDR;PDR00586;TUBE PVC 110 ;M;;0;1;M;1;;0;0;PDR;A146;PDR10;;;2;FRL00033;PDR00586;TUBE PVC 110
PDR;PDR00586;TUBE PVC 110 ;M;;0;1;M;1;;0;0;PDR;A146;PDR10;;;2;FRL00152;PDR00586;TUBE PVC 110 HP 16 BAR SPLAST
PDR;PDR00587;MANCHON 110 HP A COLLER;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00587;MANCHON 110 HP A COLLER
PDR;PDR00588;ROBINET JARDIN A BILLE 1/2 ;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;P1004;;2;FRL00077;009-100056;ROBINET JARDIN A BILLE 1/2 RORY SM
PDR;PDR00588;ROBINET JARDIN A BILLE 1/2 ;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;P1004;;2;FRL00152;PDR00588;ROBINET JARDIN A BILLE 1/2 RORY SM
PDR;PDR00589;COUDE FEMELLE 32X1P NIRON;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00589;COUDE FEMELLE 32X1P NIRON
PDR;PDR00590;VANNE A BILLE D32 NIRON;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00590;VANNE A BILLE D32 NIRON
PDR;PDR00591;REDUCTION 1PX1/2 CUIVRE;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR10;;;2;FRL00152;PDR00591;REDUCTION 1PX1/2 CUIVRE
PDR;PDR00592;CABLE INFORMATIQUE 4P/UTP CAT6 305M;M;;0;1;M;1;;0;0;PDRN;A146;PDR03;P0301;;2;FRL00198;PDR00592;CABLE INFORMATIQUE 4P/UTP CAT6 305M
PDR;PDR00593;DISJONCTEUR EASY9 SP1PN4500 10A EZ9P32610;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;P0302;;2;FRL00198;PDR00593;DISJONCTEUR EASY9 SP1PN4500 10A EZ9P32610
PDR;PDR00594;INTER DIF 2P 40A/30MA EZ9R32240;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;P0302;;2;FRL00198;PDR00594;INTER DIF 2P 40A/30MA EZ9R32240
PDR;PDR00595;BAKELITE 5MM 7,30KG 1M2;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;P0302;;2;FRL00198;PDR00595;BAKELITE 5MM 7,30KG 1M2
PDR;PDR00596;DISJONCTEUR MOTEUR 3P10KA 24A-32A GV2ME32;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;P0302;;2;FRL00198;PDR00596;DISJONCTEUR MOTEUR 3P10KA 24A-32A GV2ME32
PDR;PDR00597;FICHE FEMELLE 2P+T BLANC 4095S;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;P0302;;2;FRL00198;PDR00597;FICHE FEMELLE 2P+T BLANC 4095S
PDR;PDR00598;FICHE MALE 2P+T BLANC 4096;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;P0302;;2;FRL00198;PDR00598;FICHE MALE 2P+T BLANC 4096
PDR;PDR00599;COSSE PI RONDE RVL 5,5-6 TOSUN FDST4.6;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;P0301;;2;FRL00198;PDR00599;COSSE PI RONDE RVL 5,5-6 TOSUN FDST4.6
PDR;PDR00600;COSSE A SERTIR STD 50MM T12 SC-50-12;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;P0301;;2;FRL00198;PDR00600;COSSE A SERTIR STD 50MM T12 SC-50-12
PDR;PDR00601;DISJONCTEUR MOTEUR 3P 15KA 13A-18A GV2ME20;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;P0302;;2;FRL00198;PDR00601;DISJONCTEUR MOTEUR 3P 15KA 13A-18A GV2ME20
PDR;PDR00602;DISJONCTEUR MOTEUR 3P 15KA 17A-23A GV2ME21;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;P0302;;2;FRL00198;PDR00602;DISJONCTEUR MOTEUR 3P 15KA 17A-23A GV2ME21
PDR;PDR00603;CONTACTEUR 3P 25A 11KW 48V LC1D25E7;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;P0302;;2;FRL00198;PDR00603;CONTACTEUR 3P 25A 11KW 48V LC1D25E7
PDR;PDR00604;SCOTCH GM 19X20 NOIR SIGMA;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;P0301;;2;FRL00198;PDR00604;SCOTCH GM 19X20 NOIR SIGMA
PDR;PDR00605;COLLIER DE SERRAGE EN PLASTIQUE CS-8 7,5X400;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;P0301;;2;FRL00198;PDR00605;COLLIER DE SERRAGE EN PLASTIQUE CS-8 7,5X400
PDR;PDR00606;PRISE INDUSTRIEL APPARENT 380V 4X16A PA114;UN;;0;1;UN;1;;0;0;PDR;A146;PDR03;P0302;;2;FRL00198;PDR00606;PRISE INDUSTRIEL 4X16A PA114
PDR;PDR00607;PRISE INDUSTRIEL APPARANT 380V 4X32A PA124;UN;;0;1;UN;1;;0;0;PDR;A146;PDR03;P0302;;2;FRL00198;PDR00607;PRISE INDUSTRIEL 4X32A PA124
PDR;PDR00608;EMBOUT DE CABLE 2,5MM E2508;UN;;0;1;PAC;1;;0;0;PDRN;A146;PDR03;P0301;;2;FRL00198;PDR00608;EMBOUT DE CABLE 2,5MM E2508
PDR;PDR00609;RELAIS NIVEAU 10F RM22LG11MR;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;;;2;FRL00198;PDR00609;RELAIS NIVEAU 10F RM22LG11MR
PDR;PDR00610;RELAIS DE PHASE RM22TG20;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;;;2;FRL00198;PDR00610;RELAIS DE PHASE RM22TG20
PDR;PDR00611;EMBOUT D1,5 E1510-12;UN;;0;1;PAC;1;;0;0;PDRN;A146;PDR03;P0301;;2;FRL00198;PDR00611;EMBOUT D1,5 E1510-12
PDR;PDR00612;EMBOUT D4 E4012;UN;;0;1;PAC;1;;0;0;PDRN;A146;PDR03;P0301;;2;FRL00198;PDR00612;EMBOUT D4 E4012
PDR;PDR00613;CABLE U500 SV 1,50MM NOIR H07V-K;M;;0;1;M;1;;0;0;PDRN;A146;PDR03;P0301;;2;FRL00198;PDR00613;CABLE U500 SV 1,50MM NOIR H07V-K
PDR;PDR00614;CABLE U500 SV 2,50MM NOIR H07V-K;M;;0;1;M;1;;0;0;PDRN;A146;PDR03;P0301;;2;FRL00198;PDR00614;CABLE U500 SV 2,50MM NOIR H07V-K
PDR;PDR00615;CABLE RVK 0,6/1KV 1X35MM;M;;0;1;M;1;;0;0;PDRN;A146;PDR03;P0301;;2;FRL00198;PDR00615;CABLE RVK 0,6/1KV 1X35MM
PDR;PDR00616;CABLE RVK 0,6/1KV 1X25MM;M;;0;1;M;1;;0;0;PDRN;A146;PDR03;P0301;;2;FRL00198;PDR00616;CABLE RVK 0,6/1KV 1X25MM
PDR;PDR00617;ISOLATEUR ELECTRIQUE IMS-51 FERRI 876438;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;;;2;FRL00198;PDR00617;ISOLATEUR ELECTRIQUE IMS-51 FERRI 876438
PDR;PDR00618;DISJONCTEUR NSX 160B 25KA 160A 4P C16B6TM160;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;P0302;;2;FRL00198;PDR00618;DISJONCTEUR NSX 160B 25KA 160A 4P C16B6TM160
PDR;PDR00619;DISJONCTEUR NSX250N 50KA 4P250A S/DECL C25N4;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;P0302;;2;FRL00198;PDR00619;DISJONCTEUR NSX250N 50KA 4P250A S/DECL C25N4
PDR;PDR00620;DECLANCHEUR TM250D 4P4D C254TM250;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;P0302;;2;FRL00198;PDR00620;DECLANCHEUR TM250D 4P4D C254TM250
PDR;PDR00621;DECLANCHEUR MICRO 2,2 160A 4P4D C1642D160;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;P0302;;2;FRL00198;PDR00621;DECLANCHEUR MICRO 2,2 160A 4P4D C1642D160
PDR;PDR00622;COSSE A SERTIR SRD 25MM T8 SC28-8;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;P0301;;2;FRL00198;PDR00622;COSSE A SERTIR SRD 25MM T8 SC25-8
PDR;PDR00623;COSSE A SERTIR STD 35MM T10 SC35-10;UN;;0;1;UN;1;;0;0;PDRN;A146;PDR03;P0301;;2;FRL00198;PDR00623;COSSE A SERTIR STD 35MM T10 SC35-10
PDR;PDR00624;BARRE CUIVRE 50X5 4M;M;;0;1;M;1;;0;0;PDRN;A146;PDR03;P0301;;2;FRL00198;PDR00624;BARRE CUIVRE 50X5 4M
